ILOG_CSV_FORMAT,1.0

ILOG_DATA_SCHEMA,MASC,1.0

MODEL|NAMES,NAME,START_MIN
MODEL|TYPES,string,int
MODEL,BREWERY_S_45,0

RESOURCE|NAMES,RESOURCE_ID,SETUP_MATRIX_ID,INITIAL_SETUP_STATE,CAPACITY,START_MIN
RESOURCE|TYPES,int,int,int,int,int
RESOURCE,0,0,6,1,0

ACTIVITY|NAMES,ACTIVITY_ID,SETUP_STATE,PERFORMED_STATUS
ACTIVITY|TYPES,int,int,string
ACTIVITY,0,4,PerformedOrUnperformed
ACTIVITY,1,0,PerformedOrUnperformed
ACTIVITY,2,0,PerformedOrUnperformed
ACTIVITY,3,0,PerformedOrUnperformed
ACTIVITY,4,1,PerformedOrUnperformed
ACTIVITY,5,1,PerformedOrUnperformed
ACTIVITY,6,4,PerformedOrUnperformed
ACTIVITY,7,4,PerformedOrUnperformed
ACTIVITY,8,2,PerformedOrUnperformed
ACTIVITY,9,1,PerformedOrUnperformed
ACTIVITY,10,0,PerformedOrUnperformed
ACTIVITY,11,0,PerformedOrUnperformed
ACTIVITY,12,2,PerformedOrUnperformed
ACTIVITY,13,4,PerformedOrUnperformed
ACTIVITY,14,1,PerformedOrUnperformed
ACTIVITY,15,4,PerformedOrUnperformed
ACTIVITY,16,0,PerformedOrUnperformed
ACTIVITY,17,2,PerformedOrUnperformed
ACTIVITY,18,2,PerformedOrUnperformed
ACTIVITY,19,1,PerformedOrUnperformed
ACTIVITY,20,4,PerformedOrUnperformed
ACTIVITY,21,2,PerformedOrUnperformed
ACTIVITY,22,3,PerformedOrUnperformed
ACTIVITY,23,2,PerformedOrUnperformed
ACTIVITY,24,4,PerformedOrUnperformed
ACTIVITY,25,4,PerformedOrUnperformed
ACTIVITY,26,0,PerformedOrUnperformed
ACTIVITY,27,0,PerformedOrUnperformed
ACTIVITY,28,0,PerformedOrUnperformed
ACTIVITY,29,2,PerformedOrUnperformed
ACTIVITY,30,5,PerformedOrUnperformed
ACTIVITY,31,4,PerformedOrUnperformed
ACTIVITY,32,1,PerformedOrUnperformed
ACTIVITY,33,5,PerformedOrUnperformed
ACTIVITY,34,0,PerformedOrUnperformed
ACTIVITY,35,5,PerformedOrUnperformed
ACTIVITY,36,4,PerformedOrUnperformed
ACTIVITY,37,1,PerformedOrUnperformed
ACTIVITY,38,3,PerformedOrUnperformed
ACTIVITY,39,4,PerformedOrUnperformed
ACTIVITY,40,5,PerformedOrUnperformed
ACTIVITY,41,2,PerformedOrUnperformed
ACTIVITY,42,2,PerformedOrUnperformed
ACTIVITY,43,1,PerformedOrUnperformed
ACTIVITY,44,0,PerformedOrUnperformed

SETUP_MATRIX|NAMES,SETUP_MATRIX_ID,FROM_STATE,TO_STATE,SETUP_TIME,SETUP_COST
SETUP_MATRIX|TYPES,int,int,int,int,float
SETUP_MATRIX,0,0,0,0,0.0
SETUP_MATRIX,0,0,1,53,124.8
SETUP_MATRIX,0,0,2,43,108.8
SETUP_MATRIX,0,0,3,61,137.6
SETUP_MATRIX,0,0,4,42,107.2
SETUP_MATRIX,0,0,5,43,108.8
SETUP_MATRIX,0,1,0,43,108.8
SETUP_MATRIX,0,1,1,0,0.0
SETUP_MATRIX,0,1,2,46,113.6
SETUP_MATRIX,0,1,3,64,142.4
SETUP_MATRIX,0,1,4,45,112.0
SETUP_MATRIX,0,1,5,46,113.6
SETUP_MATRIX,0,2,0,42,107.2
SETUP_MATRIX,0,2,1,55,128.0
SETUP_MATRIX,0,2,2,0,0.0
SETUP_MATRIX,0,2,3,62,139.2
SETUP_MATRIX,0,2,4,44,110.4
SETUP_MATRIX,0,2,5,45,112.0
SETUP_MATRIX,0,3,0,87,179.2
SETUP_MATRIX,0,3,1,100,200.0
SETUP_MATRIX,0,3,2,91,185.6
SETUP_MATRIX,0,3,3,0,0.0
SETUP_MATRIX,0,3,4,89,182.4
SETUP_MATRIX,0,3,5,91,185.6
SETUP_MATRIX,0,4,0,41,105.6
SETUP_MATRIX,0,4,1,53,124.8
SETUP_MATRIX,0,4,2,44,110.4
SETUP_MATRIX,0,4,3,61,137.6
SETUP_MATRIX,0,4,4,0,0.0
SETUP_MATRIX,0,4,5,44,110.4
SETUP_MATRIX,0,5,0,42,107.2
SETUP_MATRIX,0,5,1,55,128.0
SETUP_MATRIX,0,5,2,45,112.0
SETUP_MATRIX,0,5,3,62,139.2
SETUP_MATRIX,0,5,4,44,110.4
SETUP_MATRIX,0,5,5,0,0.0
SETUP_MATRIX,0,6,0,30,88.0
SETUP_MATRIX,0,6,1,38,100.8
SETUP_MATRIX,0,6,2,34,94.4
SETUP_MATRIX,0,6,3,55,128.0
SETUP_MATRIX,0,6,4,32,91.2
SETUP_MATRIX,0,6,5,34,94.4

DUE_DATE|NAMES,ACTIVITY_ID,DUE_TIME,TYPE,EARLINESS_VARIABLE_COST,TARDINESS_VARIABLE_COST
DUE_DATE|TYPES,int,int,string,float,float
DUE_DATE,0,14075,End,0,0.9
DUE_DATE,1,9829,End,0,2.8
DUE_DATE,2,8426,End,0,1.1
DUE_DATE,3,10415,End,0,1.0
DUE_DATE,4,5950,End,0,2.7
DUE_DATE,5,8156,End,0,3.0
DUE_DATE,6,7685,End,0,2.1
DUE_DATE,7,4029,End,0,2.2
DUE_DATE,8,3873,End,0,6.3
DUE_DATE,9,1824,End,0,7.4
DUE_DATE,10,9995,End,0,2.2
DUE_DATE,11,6306,End,0,2.6
DUE_DATE,12,5304,End,0,2.3
DUE_DATE,13,10149,End,0,1.1
DUE_DATE,14,4152,End,0,3.0
DUE_DATE,15,16655,End,0,0.9
DUE_DATE,16,8532,End,0,1.2
DUE_DATE,17,1354,End,0,5.5
DUE_DATE,18,4515,End,0,2.5
DUE_DATE,19,9738,End,0,0.9
DUE_DATE,20,6258,End,0,5.9
DUE_DATE,21,10395,End,0,7.4
DUE_DATE,22,3768,End,0,4.9
DUE_DATE,23,4880,End,0,2.4
DUE_DATE,24,5677,End,0,3.0
DUE_DATE,25,4101,End,0,7.6
DUE_DATE,26,1983,End,0,5.4
DUE_DATE,27,5001,End,0,3.1
DUE_DATE,28,2454,End,0,6.5
DUE_DATE,29,7286,End,0,1.1
DUE_DATE,30,10038,End,0,0.9
DUE_DATE,31,16343,End,0,1.1
DUE_DATE,32,5768,End,0,6.5
DUE_DATE,33,9053,End,0,0.9
DUE_DATE,34,11548,End,0,2.7
DUE_DATE,35,7673,End,0,4.9
DUE_DATE,36,2020,End,0,6.4
DUE_DATE,37,5746,End,0,3.2
DUE_DATE,38,1186,End,0,6.2
DUE_DATE,39,10657,End,0,0.9
DUE_DATE,40,1173,End,0,5.1
DUE_DATE,41,12183,End,0,0.9
DUE_DATE,42,5722,End,0,3.1
DUE_DATE,43,12135,End,0,2.8
DUE_DATE,44,12155,End,0,1.0

MODE|NAMES,ACTIVITY_ID,MODE_ID,RESOURCE_ID,REQUIRED_CAPACITY,MODE_COST,PROCESSING_TIME,START_MIN,START_MAX,END_MIN,END_MAX,UNPERFORMED_COST,UNPERFORMED_SETUP_TIME,UNPERFORMED_SETUP_COST
MODE|TYPES,int,int,int,int,float,int,int,int,int,int,float,int,int
MODE,0,0,0,1,284.0,284,6988,15556,7272,15840,1236.6,0,0
MODE,1,0,0,1,288.0,320,6968,15520,7288,11269,2641.7,0,0
MODE,2,0,0,1,231.3,257,1573,15583,1830,11306,2440.1,0,0
MODE,3,0,0,1,252.9,281,3240,15559,3521,13295,1787.3,0,0
MODE,4,0,0,1,316.8,264,3157,15576,3421,7390,3214.6,0,0
MODE,5,0,0,1,374.4,312,5238,15528,5550,9596,2236.1,0,0
MODE,6,0,0,1,284.0,284,4934,15556,5218,9125,3189.3,0,0
MODE,7,0,0,1,255.0,255,1142,15585,1397,5469,1780.7,0,0
MODE,8,0,0,1,279.4,254,3101,15586,3355,4353,2942.1,0,0
MODE,9,0,0,1,394.8,329,1044,15511,1373,2304,2939.4,0,0
MODE,10,0,0,1,216.0,240,7172,15600,7412,11435,2144.2,0,0
MODE,11,0,0,1,272.7,303,3319,15537,3622,7746,2556.5,0,0
MODE,12,0,0,1,299.2,272,2420,15568,2692,6744,1854.5,0,0
MODE,13,0,0,1,261.0,261,2795,15579,3056,13029,1522.2,0,0
MODE,14,0,0,1,398.4,332,1235,15508,1567,5592,2070.7,0,0
MODE,15,0,0,1,289.0,289,8942,15551,9231,15840,1993.8,0,0
MODE,16,0,0,1,236.7,263,1609,15577,1872,11412,2899.4,0,0
MODE,17,0,0,1,349.8,318,591,15522,909,1834,2874.7,0,0
MODE,18,0,0,1,309.1,281,1424,15559,1705,5955,2185.5,0,0
MODE,19,0,0,1,319.2,266,2510,15574,2776,12618,2281.2,0,0
MODE,20,0,0,1,268.0,268,5570,15572,5838,6738,3221.4,0,0
MODE,21,0,0,1,324.5,295,9685,15545,9980,10875,3875.5,0,0
MODE,22,0,0,1,526.5,351,2993,15489,3344,4248,3222.8,0,0
MODE,23,0,0,1,316.8,288,1843,15552,2131,6320,2951.1,0,0
MODE,24,0,0,1,276.0,276,2927,15564,3203,7117,2861.0,0,0
MODE,25,0,0,1,302.0,302,3392,15538,3694,4581,3987.1,0,0
MODE,26,0,0,1,291.6,324,1298,15516,1622,2463,2114.4,0,0
MODE,27,0,0,1,268.2,298,2005,15542,2303,6441,3137.4,0,0
MODE,28,0,0,1,285.3,317,1761,15523,2078,2934,2796.0,0,0
MODE,29,0,0,1,367.4,334,357,15506,691,10166,2111.4,0,0
MODE,30,0,0,1,268.0,268,2891,15572,3159,12918,2558.1,0,0
MODE,31,0,0,1,259.0,259,8887,15581,9146,15840,1740.6,0,0
MODE,32,0,0,1,340.8,284,5080,15556,5364,6248,2613.3,0,0
MODE,33,0,0,1,329.0,329,1253,15511,1582,11933,3057.1,0,0
MODE,34,0,0,1,251.1,279,8670,15561,8949,12988,1911.0,0,0
MODE,35,0,0,1,344.0,344,6913,15496,7257,8153,3187.9,0,0
MODE,36,0,0,1,249.0,249,1257,15591,1506,2500,2622.5,0,0
MODE,37,0,0,1,336.0,280,2746,15560,3026,7186,2801.8,0,0
MODE,38,0,0,1,568.5,379,487,15461,866,1666,2908.6,0,0
MODE,39,0,0,1,285.0,285,3334,15555,3619,13537,2684.0,0,0
MODE,40,0,0,1,349.0,349,447,15491,796,1653,3277.8,0,0
MODE,41,0,0,1,300.3,273,5300,15567,5573,15063,2563.5,0,0
MODE,42,0,0,1,326.7,297,2948,15543,3245,7162,1870.0,0,0
MODE,43,0,0,1,338.4,282,9067,15558,9349,13575,2094.1,0,0
MODE,44,0,0,1,251.1,279,4844,15561,5123,15035,2039.1,0,0
