ILOG_CSV_FORMAT,1.0

ILOG_DATA_SCHEMA,MASC,1.0

MODEL|NAMES,NAME,START_MIN
MODEL|TYPES,string,int
MODEL,SURGERY_BLOCK_90,0

RESOURCE|NAMES,RESOURCE_ID,SETUP_MATRIX_ID,INITIAL_SETUP_STATE,CAPACITY,START_MIN
RESOURCE|TYPES,int,int,int,int,int
RESOURCE,0,0,7,1,0

ACTIVITY|NAMES,ACTIVITY_ID,SETUP_STATE,PERFORMED_STATUS
ACTIVITY|TYPES,int,int,string
ACTIVITY,0,0,PerformedOrUnperformed
ACTIVITY,1,0,PerformedOrUnperformed
ACTIVITY,2,1,PerformedOrUnperformed
ACTIVITY,3,1,PerformedOrUnperformed
ACTIVITY,4,3,PerformedOrUnperformed
ACTIVITY,5,2,PerformedOrUnperformed
ACTIVITY,6,6,PerformedOrUnperformed
ACTIVITY,7,1,PerformedOrUnperformed
ACTIVITY,8,2,PerformedOrUnperformed
ACTIVITY,9,0,PerformedOrUnperformed
ACTIVITY,10,5,PerformedOrUnperformed
ACTIVITY,11,1,PerformedOrUnperformed
ACTIVITY,12,0,PerformedOrUnperformed
ACTIVITY,13,1,PerformedOrUnperformed
ACTIVITY,14,1,PerformedOrUnperformed
ACTIVITY,15,1,PerformedOrUnperformed
ACTIVITY,16,5,PerformedOrUnperformed
ACTIVITY,17,0,PerformedOrUnperformed
ACTIVITY,18,3,PerformedOrUnperformed
ACTIVITY,19,1,PerformedOrUnperformed
ACTIVITY,20,4,PerformedOrUnperformed
ACTIVITY,21,0,PerformedOrUnperformed
ACTIVITY,22,0,PerformedOrUnperformed
ACTIVITY,23,0,PerformedOrUnperformed
ACTIVITY,24,5,PerformedOrUnperformed
ACTIVITY,25,0,PerformedOrUnperformed
ACTIVITY,26,0,PerformedOrUnperformed
ACTIVITY,27,6,PerformedOrUnperformed
ACTIVITY,28,0,PerformedOrUnperformed
ACTIVITY,29,2,PerformedOrUnperformed
ACTIVITY,30,5,PerformedOrUnperformed
ACTIVITY,31,5,PerformedOrUnperformed
ACTIVITY,32,1,PerformedOrUnperformed
ACTIVITY,33,0,PerformedOrUnperformed
ACTIVITY,34,1,PerformedOrUnperformed
ACTIVITY,35,3,PerformedOrUnperformed
ACTIVITY,36,6,PerformedOrUnperformed
ACTIVITY,37,0,PerformedOrUnperformed
ACTIVITY,38,1,PerformedOrUnperformed
ACTIVITY,39,0,PerformedOrUnperformed
ACTIVITY,40,4,PerformedOrUnperformed
ACTIVITY,41,5,PerformedOrUnperformed
ACTIVITY,42,1,PerformedOrUnperformed
ACTIVITY,43,6,PerformedOrUnperformed
ACTIVITY,44,1,PerformedOrUnperformed
ACTIVITY,45,4,PerformedOrUnperformed
ACTIVITY,46,6,PerformedOrUnperformed
ACTIVITY,47,1,PerformedOrUnperformed
ACTIVITY,48,4,PerformedOrUnperformed
ACTIVITY,49,4,PerformedOrUnperformed
ACTIVITY,50,0,PerformedOrUnperformed
ACTIVITY,51,0,PerformedOrUnperformed
ACTIVITY,52,0,PerformedOrUnperformed
ACTIVITY,53,5,PerformedOrUnperformed
ACTIVITY,54,0,PerformedOrUnperformed
ACTIVITY,55,1,PerformedOrUnperformed
ACTIVITY,56,5,PerformedOrUnperformed
ACTIVITY,57,2,PerformedOrUnperformed
ACTIVITY,58,3,PerformedOrUnperformed
ACTIVITY,59,0,PerformedOrUnperformed
ACTIVITY,60,3,PerformedOrUnperformed
ACTIVITY,61,6,PerformedOrUnperformed
ACTIVITY,62,6,PerformedOrUnperformed
ACTIVITY,63,5,PerformedOrUnperformed
ACTIVITY,64,1,PerformedOrUnperformed
ACTIVITY,65,5,PerformedOrUnperformed
ACTIVITY,66,0,PerformedOrUnperformed
ACTIVITY,67,6,PerformedOrUnperformed
ACTIVITY,68,6,PerformedOrUnperformed
ACTIVITY,69,0,PerformedOrUnperformed
ACTIVITY,70,0,PerformedOrUnperformed
ACTIVITY,71,1,PerformedOrUnperformed
ACTIVITY,72,0,PerformedOrUnperformed
ACTIVITY,73,1,PerformedOrUnperformed
ACTIVITY,74,3,PerformedOrUnperformed
ACTIVITY,75,0,PerformedOrUnperformed
ACTIVITY,76,4,PerformedOrUnperformed
ACTIVITY,77,6,PerformedOrUnperformed
ACTIVITY,78,1,PerformedOrUnperformed
ACTIVITY,79,3,PerformedOrUnperformed
ACTIVITY,80,2,PerformedOrUnperformed
ACTIVITY,81,5,PerformedOrUnperformed
ACTIVITY,82,0,PerformedOrUnperformed
ACTIVITY,83,0,PerformedOrUnperformed
ACTIVITY,84,4,PerformedOrUnperformed
ACTIVITY,85,3,PerformedOrUnperformed
ACTIVITY,86,1,PerformedOrUnperformed
ACTIVITY,87,4,PerformedOrUnperformed
ACTIVITY,88,6,PerformedOrUnperformed
ACTIVITY,89,0,PerformedOrUnperformed

SETUP_MATRIX|NAMES,SETUP_MATRIX_ID,FROM_STATE,TO_STATE,SETUP_TIME,SETUP_COST
SETUP_MATRIX|TYPES,int,int,int,int,float
SETUP_MATRIX,0,0,0,0,0.0
SETUP_MATRIX,0,0,1,47,204.2
SETUP_MATRIX,0,0,2,59,247.4
SETUP_MATRIX,0,0,3,44,193.4
SETUP_MATRIX,0,0,4,62,258.2
SETUP_MATRIX,0,0,5,31,146.6
SETUP_MATRIX,0,0,6,28,135.8
SETUP_MATRIX,0,1,0,38,171.8
SETUP_MATRIX,0,1,1,0,0.0
SETUP_MATRIX,0,1,2,65,269.0
SETUP_MATRIX,0,1,3,50,215.0
SETUP_MATRIX,0,1,4,68,279.8
SETUP_MATRIX,0,1,5,43,189.8
SETUP_MATRIX,0,1,6,40,179.0
SETUP_MATRIX,0,2,0,44,193.4
SETUP_MATRIX,0,2,1,59,247.4
SETUP_MATRIX,0,2,2,0,0.0
SETUP_MATRIX,0,2,3,56,236.6
SETUP_MATRIX,0,2,4,74,301.4
SETUP_MATRIX,0,2,5,49,211.4
SETUP_MATRIX,0,2,6,46,200.6
SETUP_MATRIX,0,3,0,36,164.6
SETUP_MATRIX,0,3,1,57,240.2
SETUP_MATRIX,0,3,2,68,279.8
SETUP_MATRIX,0,3,3,0,0.0
SETUP_MATRIX,0,3,4,72,294.2
SETUP_MATRIX,0,3,5,41,182.6
SETUP_MATRIX,0,3,6,37,168.2
SETUP_MATRIX,0,4,0,43,189.8
SETUP_MATRIX,0,4,1,58,243.8
SETUP_MATRIX,0,4,2,70,287.0
SETUP_MATRIX,0,4,3,55,233.0
SETUP_MATRIX,0,4,4,0,0.0
SETUP_MATRIX,0,4,5,48,207.8
SETUP_MATRIX,0,4,6,45,197.0
SETUP_MATRIX,0,5,0,27,132.2
SETUP_MATRIX,0,5,1,48,207.8
SETUP_MATRIX,0,5,2,60,251.0
SETUP_MATRIX,0,5,3,45,197.0
SETUP_MATRIX,0,5,4,63,261.8
SETUP_MATRIX,0,5,5,0,0.0
