ILOG_CSV_FORMAT,1.0

ILOG_DATA_SCHEMA,MASC,1.0

MODEL|NAMES,NAME,START_MIN
MODEL|TYPES,string,int
MODEL,3DPRINT_FARM_180,0

RESOURCE|NAMES,RESOURCE_ID,SETUP_MATRIX_ID,INITIAL_SETUP_STATE,CAPACITY,START_MIN
RESOURCE|TYPES,int,int,int,int,int
RESOURCE,0,0,6,1,0

ACTIVITY|NAMES,ACTIVITY_ID,SETUP_STATE,PERFORMED_STATUS
ACTIVITY|TYPES,int,int,string
ACTIVITY,0,4,PerformedOrUnperformed
ACTIVITY,1,5,PerformedOrUnperformed
ACTIVITY,2,0,PerformedOrUnperformed
ACTIVITY,3,0,PerformedOrUnperformed
ACTIVITY,4,1,PerformedOrUnperformed
ACTIVITY,5,5,PerformedOrUnperformed
ACTIVITY,6,2,PerformedOrUnperformed
ACTIVITY,7,3,PerformedOrUnperformed
ACTIVITY,8,3,PerformedOrUnperformed
ACTIVITY,9,2,PerformedOrUnperformed
ACTIVITY,10,1,PerformedOrUnperformed
ACTIVITY,11,3,PerformedOrUnperformed
ACTIVITY,12,4,PerformedOrUnperformed
ACTIVITY,13,1,PerformedOrUnperformed
ACTIVITY,14,3,PerformedOrUnperformed
ACTIVITY,15,2,PerformedOrUnperformed
ACTIVITY,16,1,PerformedOrUnperformed
ACTIVITY,17,5,PerformedOrUnperformed
ACTIVITY,18,0,PerformedOrUnperformed
ACTIVITY,19,3,PerformedOrUnperformed
ACTIVITY,20,0,PerformedOrUnperformed
ACTIVITY,21,5,PerformedOrUnperformed
ACTIVITY,22,3,PerformedOrUnperformed
ACTIVITY,23,0,PerformedOrUnperformed
ACTIVITY,24,3,PerformedOrUnperformed
ACTIVITY,25,0,PerformedOrUnperformed
ACTIVITY,26,0,PerformedOrUnperformed
ACTIVITY,27,0,PerformedOrUnperformed
ACTIVITY,28,3,PerformedOrUnperformed
ACTIVITY,29,2,PerformedOrUnperformed
ACTIVITY,30,1,PerformedOrUnperformed
ACTIVITY,31,5,PerformedOrUnperformed
ACTIVITY,32,3,PerformedOrUnperformed
ACTIVITY,33,3,PerformedOrUnperformed
ACTIVITY,34,3,PerformedOrUnperformed
ACTIVITY,35,3,PerformedOrUnperformed
ACTIVITY,36,4,PerformedOrUnperformed
ACTIVITY,37,1,PerformedOrUnperformed
ACTIVITY,38,4,PerformedOrUnperformed
ACTIVITY,39,2,PerformedOrUnperformed
ACTIVITY,40,1,PerformedOrUnperformed
ACTIVITY,41,0,PerformedOrUnperformed
ACTIVITY,42,2,PerformedOrUnperformed
ACTIVITY,43,2,PerformedOrUnperformed
ACTIVITY,44,5,PerformedOrUnperformed
ACTIVITY,45,3,PerformedOrUnperformed
ACTIVITY,46,3,PerformedOrUnperformed
ACTIVITY,47,3,PerformedOrUnperformed
ACTIVITY,48,5,PerformedOrUnperformed
ACTIVITY,49,5,PerformedOrUnperformed
ACTIVITY,50,0,PerformedOrUnperformed
ACTIVITY,51,2,PerformedOrUnperformed
ACTIVITY,52,2,PerformedOrUnperformed
ACTIVITY,53,0,PerformedOrUnperformed
ACTIVITY,54,3,PerformedOrUnperformed
ACTIVITY,55,5,PerformedOrUnperformed
ACTIVITY,56,3,PerformedOrUnperformed
ACTIVITY,57,1,PerformedOrUnperformed
ACTIVITY,58,5,PerformedOrUnperformed
ACTIVITY,59,5,PerformedOrUnperformed
ACTIVITY,60,0,PerformedOrUnperformed
ACTIVITY,61,1,PerformedOrUnperformed
ACTIVITY,62,3,PerformedOrUnperformed
ACTIVITY,63,5,PerformedOrUnperformed
ACTIVITY,64,5,PerformedOrUnperformed
ACTIVITY,65,5,PerformedOrUnperformed
ACTIVITY,66,0,PerformedOrUnperformed
ACTIVITY,67,2,PerformedOrUnperformed
ACTIVITY,68,3,PerformedOrUnperformed
ACTIVITY,69,1,PerformedOrUnperformed
ACTIVITY,70,3,PerformedOrUnperformed
ACTIVITY,71,0,PerformedOrUnperformed
ACTIVITY,72,2,PerformedOrUnperformed
ACTIVITY,73,2,PerformedOrUnperformed
ACTIVITY,74,0,PerformedOrUnperformed
ACTIVITY,75,0,PerformedOrUnperformed
ACTIVITY,76,1,PerformedOrUnperformed
ACTIVITY,77,5,PerformedOrUnperformed
ACTIVITY,78,0,PerformedOrUnperformed
ACTIVITY,79,5,PerformedOrUnperformed
ACTIVITY,80,3,PerformedOrUnperformed
ACTIVITY,81,0,PerformedOrUnperformed
