ILOG_CSV_FORMAT,1.0

ILOG_DATA_SCHEMA,MASC,1.0

MODEL|NAMES,NAME,START_MIN
MODEL|TYPES,string,int
MODEL,COFFEE_S_45,0

RESOURCE|NAMES,RESOURCE_ID,SETUP_MATRIX_ID,INITIAL_SETUP_STATE,CAPACITY,START_MIN
RESOURCE|TYPES,int,int,int,int,int
RESOURCE,0,0,6,1,0

ACTIVITY|NAMES,ACTIVITY_ID,SETUP_STATE,PERFORMED_STATUS
ACTIVITY|TYPES,int,int,string
ACTIVITY,0,0,PerformedOrUnperformed
ACTIVITY,1,1,PerformedOrUnperformed
ACTIVITY,2,0,PerformedOrUnperformed
ACTIVITY,3,1,PerformedOrUnperformed
ACTIVITY,4,2,PerformedOrUnperformed
ACTIVITY,5,0,PerformedOrUnperformed
ACTIVITY,6,0,PerformedOrUnperformed
ACTIVITY,7,2,PerformedOrUnperformed
ACTIVITY,8,2,PerformedOrUnperformed
ACTIVITY,9,2,PerformedOrUnperformed
ACTIVITY,10,1,PerformedOrUnperformed
ACTIVITY,11,1,PerformedOrUnperformed
ACTIVITY,12,2,PerformedOrUnperformed
ACTIVITY,13,0,PerformedOrUnperformed
ACTIVITY,14,4,PerformedOrUnperformed
ACTIVITY,15,4,PerformedOrUnperformed
ACTIVITY,16,0,PerformedOrUnperformed
ACTIVITY,17,0,PerformedOrUnperformed
ACTIVITY,18,1,PerformedOrUnperformed
ACTIVITY,19,3,PerformedOrUnperformed
ACTIVITY,20,0,PerformedOrUnperformed
ACTIVITY,21,1,PerformedOrUnperformed
ACTIVITY,22,2,PerformedOrUnperformed
ACTIVITY,23,1,PerformedOrUnperformed
ACTIVITY,24,4,PerformedOrUnperformed
ACTIVITY,25,2,PerformedOrUnperformed
ACTIVITY,26,2,PerformedOrUnperformed
ACTIVITY,27,1,PerformedOrUnperformed
ACTIVITY,28,1,PerformedOrUnperformed
ACTIVITY,29,3,PerformedOrUnperformed
ACTIVITY,30,2,PerformedOrUnperformed
ACTIVITY,31,1,PerformedOrUnperformed
ACTIVITY,32,1,PerformedOrUnperformed
ACTIVITY,33,1,PerformedOrUnperformed
ACTIVITY,34,5,PerformedOrUnperformed
ACTIVITY,35,1,PerformedOrUnperformed
ACTIVITY,36,1,PerformedOrUnperformed
ACTIVITY,37,0,PerformedOrUnperformed
ACTIVITY,38,4,PerformedOrUnperformed
ACTIVITY,39,0,PerformedOrUnperformed
ACTIVITY,40,0,PerformedOrUnperformed
ACTIVITY,41,2,PerformedOrUnperformed
ACTIVITY,42,1,PerformedOrUnperformed
ACTIVITY,43,1,PerformedOrUnperformed
ACTIVITY,44,3,PerformedOrUnperformed

SETUP_MATRIX|NAMES,SETUP_MATRIX_ID,FROM_STATE,TO_STATE,SETUP_TIME,SETUP_COST
SETUP_MATRIX|TYPES,int,int,int,int,float
SETUP_MATRIX,0,0,0,0,0.0
SETUP_MATRIX,0,0,1,6,28.2
SETUP_MATRIX,0,0,2,6,28.2
SETUP_MATRIX,0,0,3,18,54.6
SETUP_MATRIX,0,0,4,13,43.6
SETUP_MATRIX,0,0,5,7,30.4
SETUP_MATRIX,0,1,0,5,26.0
SETUP_MATRIX,0,1,1,0,0.0
SETUP_MATRIX,0,1,2,6,28.2
SETUP_MATRIX,0,1,3,18,54.6
SETUP_MATRIX,0,1,4,13,43.6
SETUP_MATRIX,0,1,5,7,30.4
SETUP_MATRIX,0,2,0,6,28.2
SETUP_MATRIX,0,2,1,7,30.4
SETUP_MATRIX,0,2,2,0,0.0
SETUP_MATRIX,0,2,3,19,56.8
SETUP_MATRIX,0,2,4,13,43.6
SETUP_MATRIX,0,2,5,7,30.4
SETUP_MATRIX,0,3,0,13,43.6
SETUP_MATRIX,0,3,1,14,45.8
SETUP_MATRIX,0,3,2,14,45.8
SETUP_MATRIX,0,3,3,0,0.0
SETUP_MATRIX,0,3,4,20,59.0
SETUP_MATRIX,0,3,5,15,48.0
SETUP_MATRIX,0,4,0,6,28.2
SETUP_MATRIX,0,4,1,7,30.4
SETUP_MATRIX,0,4,2,7,30.4
SETUP_MATRIX,0,4,3,20,59.0
SETUP_MATRIX,0,4,4,0,0.0
SETUP_MATRIX,0,4,5,8,32.6
SETUP_MATRIX,0,5,0,6,28.2
SETUP_MATRIX,0,5,1,7,30.4
SETUP_MATRIX,0,5,2,7,30.4
SETUP_MATRIX,0,5,3,20,59.0
SETUP_MATRIX,0,5,4,14,45.8
SETUP_MATRIX,0,5,5,0,0.0
SETUP_MATRIX,0,6,0,4,23.8
SETUP_MATRIX,0,6,1,5,26.0
SETUP_MATRIX,0,6,2,5,26.0
SETUP_MATRIX,0,6,3,8,32.6
SETUP_MATRIX,0,6,4,7,30.4
SETUP_MATRIX,0,6,5,6,28.2

DUE_DATE|NAMES,ACTIVITY_ID,DUE_TIME,TYPE,EARLINESS_VARIABLE_COST,TARDINESS_VARIABLE_COST
DUE_DATE|TYPES,int,int,string,float,float
DUE_DATE,0,1329,End,0,6.9
DUE_DATE,1,2312,End,0,5.5
DUE_DATE,2,3133,End,0,3.9
DUE_DATE,3,2384,End,0,5.9
DUE_DATE,4,1533,End,0,4.1
DUE_DATE,5,1002,End,0,7.2
DUE_DATE,6,2379,End,0,5.5
DUE_DATE,7,1575,End,0,4.3
DUE_DATE,8,1450,End,0,5.7
DUE_DATE,9,1690,End,0,5.3
DUE_DATE,10,1488,End,0,6.5
DUE_DATE,11,819,End,0,7.4
DUE_DATE,12,1804,End,0,4.8
DUE_DATE,13,1521,End,0,5.7
DUE_DATE,14,2010,End,0,5.8
DUE_DATE,15,1659,End,0,4.4
DUE_DATE,16,2113,End,0,5.9
DUE_DATE,17,1483,End,0,5.8
DUE_DATE,18,3084,End,0,3.4
DUE_DATE,19,737,End,0,7.0
DUE_DATE,20,982,End,0,8.7
DUE_DATE,21,2443,End,0,5.5
DUE_DATE,22,1601,End,0,4.0
DUE_DATE,23,1801,End,0,6.7
DUE_DATE,24,2442,End,0,5.0
DUE_DATE,25,820,End,0,5.6
DUE_DATE,26,1178,End,0,6.4
DUE_DATE,27,1883,End,0,5.2
DUE_DATE,28,3994,End,0,3.3
DUE_DATE,29,925,End,0,7.9
DUE_DATE,30,2877,End,0,2.9
DUE_DATE,31,2508,End,0,5.1
DUE_DATE,32,877,End,0,7.3
DUE_DATE,33,2402,End,0,4.4
DUE_DATE,34,3782,End,0,3.1
DUE_DATE,35,1557,End,0,4.9
DUE_DATE,36,3100,End,0,3.0
DUE_DATE,37,1497,End,0,6.1
DUE_DATE,38,2153,End,0,5.5
DUE_DATE,39,2496,End,0,5.8
DUE_DATE,40,1726,End,0,6.7
DUE_DATE,41,3233,End,0,3.4
DUE_DATE,42,2581,End,0,4.7
DUE_DATE,43,2476,End,0,6.3
DUE_DATE,44,4059,End,0,2.4

MODE|NAMES,ACTIVITY_ID,MODE_ID,RESOURCE_ID,REQUIRED_CAPACITY,MODE_COST,PROCESSING_TIME,START_MIN,START_MAX,END_MIN,END_MAX,UNPERFORMED_COST,UNPERFORMED_SETUP_TIME,UNPERFORMED_SETUP_COST
MODE|TYPES,int,int,int,int,float,int,int,int,int,int,float,int,int
MODE,0,0,0,1,25.6,16,641,1424,657,1440,655.6,0,0
MODE,1,0,0,1,32.2,23,905,1417,928,1440,704.8,0,0
MODE,2,0,0,1,32.0,20,52,1420,72,1440,613.3,0,0
MODE,3,0,0,1,32.2,23,964,1417,987,1440,787.1,0,0
MODE,4,0,0,1,26.4,22,30,1418,52,1440,684.4,0,0
MODE,5,0,0,1,24.0,15,239,1425,254,1440,867.9,0,0
MODE,6,0,0,1,35.2,22,910,1418,932,1440,892.3,0,0
MODE,7,0,0,1,18.0,15,87,1425,102,1440,424.9,0,0
MODE,8,0,0,1,25.2,21,688,1419,709,1440,692.7,0,0
MODE,9,0,0,1,21.6,18,243,1422,261,1440,914.6,0,0
MODE,10,0,0,1,22.4,16,716,1424,732,1440,911.2,0,0
MODE,11,0,0,1,22.4,16,74,1424,90,1299,505.8,0,0
MODE,12,0,0,1,25.2,21,426,1419,447,1440,653.1,0,0
MODE,13,0,0,1,25.6,16,89,1424,105,1440,911.6,0,0
MODE,14,0,0,1,39.0,15,635,1425,650,1440,670.2,0,0
MODE,15,0,0,1,39.0,15,204,1425,219,1440,890.3,0,0
MODE,16,0,0,1,27.2,17,646,1423,663,1440,484.9,0,0
MODE,17,0,0,1,22.4,14,8,1426,22,1440,555.3,0,0
MODE,18,0,0,1,30.8,22,211,1418,233,1440,351.9,0,0
MODE,19,0,0,1,27.0,18,30,1422,48,1217,579.9,0,0
MODE,20,0,0,1,22.4,14,261,1426,275,1440,1040.7,0,0
MODE,21,0,0,1,32.2,23,945,1417,968,1440,549.8,0,0
MODE,22,0,0,1,25.2,21,203,1419,224,1440,860.7,0,0
MODE,23,0,0,1,30.8,22,1036,1418,1058,1440,604.6,0,0
MODE,24,0,0,1,39.0,15,1000,1425,1015,1440,820.4,0,0
MODE,25,0,0,1,21.6,18,57,1422,75,1300,845.5,0,0
MODE,26,0,0,1,21.6,18,426,1422,444,1440,769.7,0,0
MODE,27,0,0,1,36.4,26,390,1414,416,1440,622.4,0,0
MODE,28,0,0,1,28.0,20,936,1420,956,1440,341.3,0,0
MODE,29,0,0,1,25.5,17,199,1423,216,1405,626.1,0,0
MODE,30,0,0,1,21.6,18,59,1422,77,1440,809.7,0,0
MODE,31,0,0,1,32.2,23,952,1417,975,1440,723.1,0,0
MODE,32,0,0,1,28.0,20,186,1420,206,1357,913.6,0,0
MODE,33,0,0,1,33.6,24,911,1416,935,1440,661.0,0,0
MODE,34,0,0,1,28.6,13,663,1427,676,1440,719.3,0,0
MODE,35,0,0,1,28.0,20,127,1420,147,1440,648.2,0,0
MODE,36,0,0,1,32.2,23,133,1417,156,1440,637.5,0,0
MODE,37,0,0,1,30.4,19,64,1421,83,1440,906.7,0,0
MODE,38,0,0,1,44.2,17,666,1423,683,1440,786.3,0,0
MODE,39,0,0,1,22.4,14,1061,1426,1075,1440,633.4,0,0
MODE,40,0,0,1,28.8,18,1042,1422,1060,1440,523.2,0,0
MODE,41,0,0,1,26.4,22,151,1418,173,1440,882.1,0,0
MODE,42,0,0,1,26.6,19,1023,1421,1042,1440,415.9,0,0
MODE,43,0,0,1,30.8,22,1051,1418,1073,1440,676.3,0,0
MODE,44,0,0,1,28.5,19,1014,1421,1033,1440,827.5,0,0
